movie_id,category_id,year_ceremony,ceremony
438631,71,2022,94
776503,83,2022,94
777270,34,2022,94
785084,67,2023,95
545611,23,2023,95
545611,68,2023,95
545611,24,2023,95
555604,82,2023,95
49046,4,2023,95
505642,50,2023,95
545611,9,2023,95
926676,87,2023,95
1041580,88,2023,95
545611,19,2023,95
49046,86,2023,95
785084,85,2023,95
49046,30,2023,95
579974,66,2023,95
545611,84,2023,95
995133,64,2023,95
889598,65,2023,95
361743,53,2023,95
76600,71,2023,95
777245,83,2023,95
545611,34,2023,95
872585,67,2024,96
872585,23,2024,96
792307,68,2024,96
840430,24,2024,96
508883,82,2024,96
872585,4,2024,96
792307,50,2024,96
872585,9,2024,96
1058616,87,2024,96
1171861,88,2024,96
872585,19,2024,96
467244,86,2024,96
792307,85,2024,96
872585,30,2024,96
346698,66,2024,96
872585,84,2024,96
1214020,64,2024,96
923939,65,2024,96
467244,53,2024,96
940721,71,2024,96
1056360,83,2024,96
915935,34,2024,96
